Timestamp,User,Log_Message,Severity,IP_Address,HTTP_Status_Code,Response_Time_ms
2024-05-01 18:00:00,user1,Network timeout,ERROR,34.210.167.98,404,104
2024-05-01 19:00:00,user4,Login successful,ERROR,36.137.212.241,404,349
2024-05-01 20:00:00,user2,Invalid request,INFO,201.29.86.30,200,163
2024-05-01 21:00:00,user1,Invalid request,WARNING,187.198.166.81,200,820
2024-05-01 22:00:00,user4,Access denied,WARNING,84.167.131.243,404,913
2024-05-01 23:00:00,user4,Failed login attempt,WARNING,84.105.115.182,404,90
2024-05-02 00:00:00,user4,Server overload,WARNING,2.0.130.137,200,606
2024-05-02 01:00:00,user4,File downloaded,ERROR,166.78.240.110,200,795
2024-05-02 02:00:00,user3,Permission denied,INFO,55.17.131.139,404,875
2024-05-02 03:00:00,user1,Network timeout,WARNING,33.210.204.54,404,259
2024-05-02 04:00:00,user4,File downloaded,ERROR,199.116.80.47,200,144
2024-05-02 05:00:00,user4,Server overload,INFO,103.249.239.115,404,142
2024-05-02 06:00:00,user4,Login successful,ERROR,145.126.133.243,500,702
2024-05-02 07:00:00,user1,Network timeout,ERROR,12.220.12.84,500,710
2024-05-02 08:00:00,user4,Server overload,ERROR,213.188.101.48,200,694
2024-05-02 09:00:00,user1,Network timeout,ERROR,108.134.176.84,404,296
2024-05-02 10:00:00,user3,Network timeout,WARNING,139.6.144.71,404,684
2024-05-02 11:00:00,user2,Network timeout,INFO,147.189.62.169,500,423
2024-05-02 12:00:00,user4,System error,ERROR,208.165.227.169,200,290
2024-05-02 13:00:00,user5,Invalid request,WARNING,210.56.109.218,404,575
2024-05-02 14:00:00,user5,Network timeout,INFO,50.74.249.151,500,989
2024-05-02 15:00:00,user4,Login successful,INFO,63.77.45.196,500,969
2024-05-02 16:00:00,user1,Database connection error,WARNING,8.84.218.112,404,830
2024-05-02 17:00:00,user1,Permission denied,INFO,250.128.80.152,500,542
2024-05-02 18:00:00,user2,Access denied,ERROR,78.135.77.98,404,258
2024-05-02 19:00:00,user1,Access denied,ERROR,77.57.23.103,200,286
2024-05-02 20:00:00,user3,File downloaded,ERROR,40.103.47.251,404,923
2024-05-02 21:00:00,user5,Invalid request,ERROR,36.17.209.241,500,169
2024-05-02 22:00:00,user1,File downloaded,WARNING,171.150.166.15,200,987
2024-05-02 23:00:00,user2,Invalid request,ERROR,112.78.159.174,500,155
2024-05-03 00:00:00,user5,Invalid request,ERROR,45.66.82.196,200,295
2024-05-03 01:00:00,user3,Database connection error,WARNING,37.236.198.96,404,71
2024-05-03 02:00:00,user2,System error,WARNING,213.89.218.252,404,912
2024-05-03 03:00:00,user4,Database connection error,WARNING,70.70.85.144,200,235
2024-05-03 04:00:00,user5,Access denied,WARNING,165.51.84.31,200,538
2024-05-03 05:00:00,user2,Database connection error,WARNING,187.236.130.43,200,997
2024-05-03 06:00:00,user3,File downloaded,INFO,31.22.171.178,500,559
2024-05-03 07:00:00,user5,System error,INFO,223.11.108.123,500,502
2024-05-03 08:00:00,user5,Access denied,ERROR,176.185.51.59,404,644
2024-05-03 09:00:00,user5,Permission denied,WARNING,206.196.67.191,500,591
2024-05-03 10:00:00,user2,Login successful,INFO,45.60.29.4,200,428
2024-05-03 11:00:00,user4,Server overload,INFO,30.3.230.203,404,684
2024-05-03 12:00:00,user1,Permission denied,WARNING,25.161.159.17,500,947
2024-05-03 13:00:00,user2,Network timeout,INFO,190.131.233.49,404,64
2024-05-03 14:00:00,user1,File downloaded,WARNING,95.4.147.154,200,447
2024-05-03 15:00:00,user1,Invalid request,INFO,254.121.26.228,200,755
2024-05-03 16:00:00,user3,Server overload,WARNING,221.14.192.32,200,202
2024-05-03 17:00:00,user5,Permission denied,INFO,197.158.135.7,500,807
2024-05-03 18:00:00,user2,Access denied,ERROR,49.194.6.183,500,939
2024-05-03 19:00:00,user4,System error,INFO,186.166.135.193,500,717
2024-05-03 20:00:00,user1,Failed login attempt,WARNING,128.171.104.178,200,311
2024-05-03 21:00:00,user2,Login successful,INFO,144.206.85.113,200,675
2024-05-03 22:00:00,user4,Permission denied,INFO,185.102.49.145,200,241
2024-05-03 23:00:00,user3,Server overload,WARNING,199.102.205.231,200,481
2024-05-04 00:00:00,user1,Permission denied,INFO,72.169.95.208,404,350
2024-05-04 01:00:00,user4,Server overload,INFO,42.200.234.96,200,870
2024-05-04 02:00:00,user1,Server overload,INFO,25.246.94.203,404,449
2024-05-04 03:00:00,user2,Login successful,INFO,213.139.154.51,404,672
2024-05-04 04:00:00,user4,Permission denied,INFO,244.9.10.123,200,981
2024-05-04 05:00:00,user3,Server overload,INFO,205.159.155.132,404,427
2024-05-04 06:00:00,user3,Network timeout,WARNING,230.119.139.39,200,503
2024-05-04 07:00:00,user1,File downloaded,INFO,123.86.180.158,404,367
2024-05-04 08:00:00,user1,Server overload,ERROR,38.221.134.143,404,851
2024-05-04 09:00:00,user4,Permission denied,INFO,5.198.241.27,200,443
2024-05-04 10:00:00,user4,Permission denied,INFO,140.247.124.225,200,285
2024-05-04 11:00:00,user4,Failed login attempt,WARNING,97.166.150.226,500,673
2024-05-04 12:00:00,user3,System error,INFO,109.134.243.138,404,896
2024-05-04 13:00:00,user2,Login successful,INFO,191.44.66.81,200,149
2024-05-04 14:00:00,user5,File downloaded,INFO,135.125.96.24,200,992
2024-05-04 15:00:00,user2,Access denied,WARNING,6.29.150.37,500,932
2024-05-04 16:00:00,user1,Failed login attempt,ERROR,86.8.255.103,200,84
2024-05-04 17:00:00,user5,System error,WARNING,215.8.32.131,404,459
2024-05-04 18:00:00,user5,Access denied,ERROR,79.77.48.148,500,991
2024-05-04 19:00:00,user2,Failed login attempt,INFO,18.221.15.31,404,88
2024-05-04 20:00:00,user1,Failed login attempt,INFO,105.193.185.122,500,714
2024-05-04 21:00:00,user1,Permission denied,WARNING,83.202.75.199,200,899
2024-05-04 22:00:00,user2,Database connection error,INFO,148.20.0.121,404,955
2024-05-04 23:00:00,user3,Login successful,WARNING,211.60.117.118,500,926
2024-05-05 00:00:00,user3,Failed login attempt,INFO,93.118.66.25,200,846
2024-05-05 01:00:00,user2,Login successful,ERROR,228.166.171.224,404,570
2024-05-05 02:00:00,user1,Permission denied,ERROR,117.171.166.145,500,591
2024-05-05 03:00:00,user3,Access denied,INFO,172.139.218.21,404,779
2024-05-05 04:00:00,user4,File downloaded,WARNING,231.168.184.236,500,384
2024-05-05 05:00:00,user2,Network timeout,ERROR,248.38.183.173,200,884
2024-05-05 06:00:00,user1,Permission denied,WARNING,95.151.3.218,404,598
2024-05-05 07:00:00,user4,Server overload,ERROR,107.118.107.20,404,923
2024-05-05 08:00:00,user3,Server overload,INFO,53.145.169.195,200,405
2024-05-05 09:00:00,user3,Failed login attempt,WARNING,64.121.243.208,500,949
2024-05-05 10:00:00,user2,Login successful,ERROR,164.170.133.77,200,627
2024-05-05 11:00:00,user2,Permission denied,WARNING,216.38.136.244,200,389
2024-05-05 12:00:00,user1,Permission denied,WARNING,159.199.144.138,200,108
2024-05-05 13:00:00,user5,System error,INFO,138.241.230.20,500,520
2024-05-05 14:00:00,user5,Network timeout,WARNING,185.187.226.146,200,948
2024-05-05 15:00:00,user2,Database connection error,INFO,226.241.133.247,200,976
2024-05-05 16:00:00,user4,System error,ERROR,144.102.24.166,200,580
2024-05-05 17:00:00,user3,File downloaded,WARNING,180.44.215.251,404,604
2024-05-05 18:00:00,user3,Failed login attempt,INFO,0.196.187.102,500,175
2024-05-05 19:00:00,user3,Server overload,WARNING,64.146.122.232,404,66
2024-05-05 20:00:00,user4,Server overload,WARNING,173.209.39.11,200,297
2024-05-05 21:00:00,user3,Network timeout,INFO,83.5.133.107,200,106
2024-05-05 22:00:00,user4,Network timeout,INFO,114.97.170.48,404,897
2024-05-05 23:00:00,user2,Failed login attempt,ERROR,98.74.244.21,200,565
2024-05-06 00:00:00,user5,System error,ERROR,132.46.193.234,404,630
2024-05-06 01:00:00,user3,Access denied,WARNING,242.23.22.218,500,928
2024-05-06 02:00:00,user3,Server overload,WARNING,24.95.230.41,500,225
2024-05-06 03:00:00,user3,Database connection error,ERROR,48.106.237.214,500,290
2024-05-06 04:00:00,user5,Permission denied,INFO,121.52.252.223,404,170
2024-05-06 05:00:00,user5,Database connection error,ERROR,169.200.126.119,500,520
2024-05-06 06:00:00,user4,Login successful,WARNING,86.145.230.137,200,94
2024-05-06 07:00:00,user3,Failed login attempt,INFO,128.60.248.164,200,576
2024-05-06 08:00:00,user3,Access denied,WARNING,118.89.231.67,500,479
2024-05-06 09:00:00,user3,Login successful,ERROR,58.33.49.97,200,245
2024-05-06 10:00:00,user4,Database connection error,WARNING,204.150.149.24,404,889
2024-05-06 11:00:00,user4,System error,WARNING,230.147.79.16,404,81
2024-05-06 12:00:00,user5,Permission denied,ERROR,107.30.249.95,200,879
2024-05-06 13:00:00,user1,Access denied,ERROR,202.153.124.81,500,919
2024-05-06 14:00:00,user4,Invalid request,WARNING,75.80.139.214,200,651
2024-05-06 15:00:00,user5,Login successful,ERROR,95.168.204.201,200,308
2024-05-06 16:00:00,user4,Failed login attempt,ERROR,229.221.172.84,404,825
2024-05-06 17:00:00,user2,System error,ERROR,80.216.111.199,500,196
2024-05-06 18:00:00,user1,Network timeout,WARNING,34.52.162.205,200,764
2024-05-06 19:00:00,user5,Server overload,ERROR,136.81.121.53,200,887
2024-05-06 20:00:00,user5,Invalid request,ERROR,145.202.254.183,500,897
2024-05-06 21:00:00,user4,Database connection error,WARNING,221.216.190.173,404,959
2024-05-06 22:00:00,user1,Network timeout,INFO,0.188.243.23,404,372
2024-05-06 23:00:00,user4,Server overload,WARNING,50.66.83.227,404,405
2024-05-07 00:00:00,user2,Login successful,WARNING,150.130.218.197,404,283
2024-05-07 01:00:00,user3,Permission denied,ERROR,217.146.238.149,500,424
2024-05-07 02:00:00,user1,Invalid request,ERROR,88.124.119.88,404,475
2024-05-07 03:00:00,user1,Server overload,INFO,71.180.59.45,404,704
2024-05-07 04:00:00,user3,Invalid request,ERROR,228.220.219.205,404,500
2024-05-07 05:00:00,user3,Login successful,WARNING,116.200.194.107,404,154
2024-05-07 06:00:00,user4,File downloaded,ERROR,87.154.89.78,200,534
2024-05-07 07:00:00,user5,Invalid request,WARNING,139.46.22.71,500,575
2024-05-07 08:00:00,user3,File downloaded,WARNING,17.36.199.117,404,379
2024-05-07 09:00:00,user1,Database connection error,WARNING,91.158.132.244,500,886
2024-05-07 10:00:00,user4,Access denied,INFO,119.91.57.32,500,515
2024-05-07 11:00:00,user2,Access denied,INFO,208.122.196.131,404,604
2024-05-07 12:00:00,user4,Login successful,ERROR,137.167.250.199,200,880
2024-05-07 13:00:00,user2,Network timeout,WARNING,216.90.120.149,200,985
2024-05-07 14:00:00,user1,Database connection error,ERROR,201.47.76.72,200,193
2024-05-07 15:00:00,user5,Failed login attempt,WARNING,38.129.198.142,500,987
2024-05-07 16:00:00,user3,Failed login attempt,ERROR,242.100.91.87,404,678
2024-05-07 17:00:00,user5,Failed login attempt,INFO,175.6.171.137,200,913
2024-05-07 18:00:00,user2,Database connection error,WARNING,88.130.153.158,404,568
2024-05-07 19:00:00,user3,Failed login attempt,WARNING,174.154.98.97,500,465
2024-05-07 20:00:00,user3,System error,ERROR,225.138.216.72,404,208
2024-05-07 21:00:00,user5,Failed login attempt,ERROR,218.15.216.64,500,872
2024-05-07 22:00:00,user3,File downloaded,ERROR,92.33.252.201,500,796
2024-05-07 23:00:00,user5,Invalid request,WARNING,188.206.197.231,404,991
2024-05-08 00:00:00,user4,Failed login attempt,INFO,201.87.197.44,500,374
2024-05-08 01:00:00,user4,Database connection error,WARNING,28.158.169.47,404,254
2024-05-08 02:00:00,user2,Failed login attempt,INFO,98.149.174.64,500,194
2024-05-08 03:00:00,user3,Access denied,WARNING,110.34.4.244,500,538
2024-05-08 04:00:00,user5,System error,ERROR,109.33.28.62,404,956
2024-05-08 05:00:00,user1,Network timeout,WARNING,74.192.4.44,200,852
2024-05-08 06:00:00,user2,File downloaded,ERROR,163.76.47.227,200,484
2024-05-08 07:00:00,user5,Server overload,INFO,36.175.77.60,200,170
2024-05-08 08:00:00,user5,Login successful,INFO,107.25.156.81,200,311
2024-05-08 09:00:00,user2,Permission denied,WARNING,145.19.235.136,404,830
2024-05-08 10:00:00,user5,Access denied,ERROR,86.45.15.139,500,972
2024-05-08 11:00:00,user4,File downloaded,WARNING,184.239.247.144,200,130
2024-05-08 12:00:00,user1,Login successful,ERROR,35.25.76.127,500,60
2024-05-08 13:00:00,user3,Server overload,WARNING,238.222.143.10,500,174
2024-05-08 14:00:00,user1,Permission denied,ERROR,84.51.22.24,404,547
2024-05-08 15:00:00,user5,Permission denied,INFO,50.233.177.183,404,456
2024-05-08 16:00:00,user2,Permission denied,ERROR,110.158.122.184,200,811
2024-05-08 17:00:00,user3,Access denied,INFO,244.18.127.114,404,787
2024-05-08 18:00:00,user5,Login successful,WARNING,110.58.29.218,500,555
2024-05-08 19:00:00,user1,System error,WARNING,92.114.77.4,500,179
2024-05-08 20:00:00,user1,Server overload,INFO,200.214.176.49,404,525
2024-05-08 21:00:00,user4,File downloaded,ERROR,184.129.68.73,500,346
2024-05-08 22:00:00,user5,Failed login attempt,WARNING,3.58.104.23,404,687
2024-05-08 23:00:00,user3,Permission denied,INFO,44.213.245.218,500,841
2024-05-09 00:00:00,user2,Database connection error,ERROR,222.231.253.214,500,336
2024-05-09 01:00:00,user3,Login successful,WARNING,42.201.120.122,200,173
2024-05-09 02:00:00,user4,Access denied,ERROR,227.139.65.197,200,462
2024-05-09 03:00:00,user1,Network timeout,INFO,72.46.2.238,200,985
2024-05-09 04:00:00,user1,File downloaded,ERROR,153.198.51.176,200,314
2024-05-09 05:00:00,user2,Network timeout,INFO,209.93.18.158,404,234
2024-05-09 06:00:00,user3,Permission denied,WARNING,227.143.35.154,200,865
2024-05-09 07:00:00,user5,Server overload,WARNING,206.196.162.105,404,269
2024-05-09 08:00:00,user1,System error,ERROR,220.91.129.52,200,125
2024-05-09 09:00:00,user3,File downloaded,ERROR,175.174.155.189,200,123
2024-05-09 10:00:00,user2,Server overload,ERROR,249.199.5.253,404,672
2024-05-09 11:00:00,user1,Server overload,INFO,125.156.89.253,404,212
2024-05-09 12:00:00,user2,Login successful,INFO,56.138.158.230,404,615
2024-05-09 13:00:00,user3,Server overload,ERROR,7.139.52.144,500,392
2024-05-09 14:00:00,user1,Invalid request,WARNING,181.92.98.79,404,76
2024-05-09 15:00:00,user3,Access denied,ERROR,206.154.178.238,200,320
2024-05-09 16:00:00,user3,System error,INFO,56.81.249.51,200,384
2024-05-09 17:00:00,user2,File downloaded,INFO,198.187.195.212,500,415
2024-05-09 18:00:00,user2,Permission denied,WARNING,230.191.109.143,404,243
2024-05-09 19:00:00,user2,Access denied,WARNING,133.36.212.133,200,669
2024-05-09 20:00:00,user3,Login successful,ERROR,196.11.96.213,500,101
2024-05-09 21:00:00,user3,Invalid request,ERROR,26.168.177.54,200,616
2024-05-09 22:00:00,user2,Server overload,ERROR,19.35.111.233,500,684
2024-05-09 23:00:00,user1,Server overload,ERROR,118.138.224.167,500,82
2024-05-10 00:00:00,user4,Server overload,ERROR,160.208.66.129,500,859
2024-05-10 01:00:00,user1,System error,INFO,6.18.168.124,404,699
2024-05-10 02:00:00,user1,Permission denied,WARNING,18.254.215.243,200,456
2024-05-10 03:00:00,user5,Network timeout,WARNING,155.37.79.56,500,183
2024-05-10 04:00:00,user3,Permission denied,ERROR,130.237.102.170,200,738
2024-05-10 05:00:00,user3,Network timeout,WARNING,31.134.46.40,500,746
2024-05-10 06:00:00,user5,Failed login attempt,INFO,229.87.234.128,500,667
2024-05-10 07:00:00,user2,Database connection error,ERROR,23.17.229.42,200,914
2024-05-10 08:00:00,user3,Invalid request,WARNING,191.154.243.22,200,875
2024-05-10 09:00:00,user2,Failed login attempt,ERROR,101.232.207.18,200,702
2024-05-10 10:00:00,user2,Server overload,INFO,178.125.213.84,200,430
2024-05-10 11:00:00,user2,Access denied,WARNING,194.155.178.83,500,598
2024-05-10 12:00:00,user3,Network timeout,INFO,206.52.199.22,404,339
2024-05-10 13:00:00,user3,Permission denied,ERROR,91.188.65.56,200,611
2024-05-10 14:00:00,user5,Database connection error,INFO,107.118.110.14,200,762
2024-05-10 15:00:00,user3,System error,ERROR,75.218.164.243,200,881
2024-05-10 16:00:00,user3,Database connection error,WARNING,82.14.97.99,500,651
2024-05-10 17:00:00,user2,Login successful,INFO,250.111.237.198,200,421
2024-05-10 18:00:00,user4,File downloaded,INFO,191.209.2.161,500,152
2024-05-10 19:00:00,user4,Login successful,WARNING,44.74.51.254,500,906
2024-05-10 20:00:00,user5,System error,ERROR,148.55.199.242,404,955
2024-05-10 21:00:00,user3,Access denied,ERROR,218.250.206.51,404,237
2024-05-10 22:00:00,user1,Failed login attempt,ERROR,239.7.116.49,500,264
2024-05-10 23:00:00,user4,Access denied,WARNING,18.210.153.116,404,233
2024-05-11 00:00:00,user4,Failed login attempt,ERROR,135.149.92.189,500,378
2024-05-11 01:00:00,user5,System error,INFO,82.143.83.59,200,235
2024-05-11 02:00:00,user3,Server overload,WARNING,31.40.51.137,200,451
2024-05-11 03:00:00,user2,Server overload,ERROR,70.85.201.187,404,363
2024-05-11 04:00:00,user4,Network timeout,ERROR,80.227.56.125,200,330
2024-05-11 05:00:00,user2,Server overload,WARNING,102.187.10.170,404,697
2024-05-11 06:00:00,user2,Access denied,INFO,83.187.248.42,200,112
2024-05-11 07:00:00,user4,Database connection error,INFO,46.86.54.200,200,416
2024-05-11 08:00:00,user4,Access denied,INFO,195.151.190.151,200,361
2024-05-11 09:00:00,user5,Permission denied,WARNING,210.126.252.99,404,102
2024-05-11 10:00:00,user3,File downloaded,WARNING,31.63.250.173,500,385
2024-05-11 11:00:00,user4,Invalid request,WARNING,248.142.132.157,200,462
2024-05-11 12:00:00,user3,Access denied,ERROR,78.233.1.69,500,890
2024-05-11 13:00:00,user4,Server overload,WARNING,236.251.165.65,200,456
2024-05-11 14:00:00,user2,Failed login attempt,ERROR,182.96.235.130,500,666
2024-05-11 15:00:00,user5,Access denied,INFO,242.139.130.26,500,984
2024-05-11 16:00:00,user3,File downloaded,INFO,120.73.133.32,500,745
2024-05-11 17:00:00,user2,Server overload,ERROR,162.174.188.228,200,768
2024-05-11 18:00:00,user5,File downloaded,WARNING,219.78.211.63,500,128
2024-05-11 19:00:00,user2,Network timeout,ERROR,84.71.134.34,500,866
2024-05-11 20:00:00,user3,Server overload,ERROR,138.20.1.109,404,649
2024-05-11 21:00:00,user5,Login successful,INFO,224.169.212.115,404,839
2024-05-11 22:00:00,user4,Server overload,INFO,24.85.122.73,404,363
2024-05-11 23:00:00,user4,Server overload,WARNING,26.169.254.127,500,314
2024-05-12 00:00:00,user3,Failed login attempt,ERROR,210.47.116.166,500,783
2024-05-12 01:00:00,user1,Access denied,WARNING,66.153.212.10,200,66
2024-05-12 02:00:00,user3,Access denied,INFO,211.10.11.3,404,99
2024-05-12 03:00:00,user3,Server overload,ERROR,17.49.66.21,200,414
2024-05-12 04:00:00,user2,File downloaded,ERROR,62.112.138.42,404,540
2024-05-12 05:00:00,user4,Failed login attempt,INFO,234.219.214.126,404,915
2024-05-12 06:00:00,user3,Invalid request,INFO,71.213.235.90,200,296
2024-05-12 07:00:00,user1,File downloaded,INFO,15.64.32.108,200,513
2024-05-12 08:00:00,user2,Database connection error,INFO,101.149.101.120,404,396
2024-05-12 09:00:00,user1,Network timeout,INFO,12.81.179.31,404,352
2024-05-12 10:00:00,user5,Access denied,INFO,88.61.76.188,500,227
2024-05-12 11:00:00,user5,Network timeout,ERROR,27.13.107.130,500,659
2024-05-12 12:00:00,user4,Server overload,ERROR,86.150.181.232,500,945
2024-05-12 13:00:00,user3,System error,WARNING,196.3.143.69,500,987
2024-05-12 14:00:00,user2,Database connection error,WARNING,92.31.226.156,200,234
2024-05-12 15:00:00,user4,Database connection error,WARNING,190.82.167.69,500,138
2024-05-12 16:00:00,user4,Access denied,ERROR,222.181.23.188,500,545
2024-05-12 17:00:00,user2,Network timeout,INFO,110.32.112.211,200,939
2024-05-12 18:00:00,user5,Network timeout,WARNING,66.99.118.140,500,353
2024-05-12 19:00:00,user5,Server overload,WARNING,226.8.27.145,404,174
2024-05-12 20:00:00,user4,Access denied,ERROR,34.223.122.94,200,950
2024-05-12 21:00:00,user4,Server overload,WARNING,137.148.233.9,200,221
2024-05-12 22:00:00,user2,Database connection error,ERROR,214.116.102.23,200,765
2024-05-12 23:00:00,user1,Failed login attempt,WARNING,128.202.21.138,500,148
2024-05-13 00:00:00,user1,File downloaded,WARNING,239.234.74.84,500,628
2024-05-13 01:00:00,user3,Invalid request,WARNING,202.37.184.84,500,377
2024-05-13 02:00:00,user1,Permission denied,INFO,12.193.230.100,200,908
2024-05-13 03:00:00,user2,File downloaded,ERROR,187.89.66.137,200,948
2024-05-13 04:00:00,user2,System error,WARNING,19.102.24.149,500,295
2024-05-13 05:00:00,user5,Network timeout,ERROR,234.17.183.158,500,664
2024-05-13 06:00:00,user5,System error,WARNING,0.245.194.181,200,976
2024-05-13 07:00:00,user1,Invalid request,INFO,132.51.15.25,200,700
2024-05-13 08:00:00,user2,Failed login attempt,INFO,111.81.104.227,200,364
2024-05-13 09:00:00,user1,Permission denied,ERROR,137.205.186.35,404,778
2024-05-13 10:00:00,user5,File downloaded,WARNING,180.236.34.218,404,893
2024-05-13 11:00:00,user2,Server overload,INFO,84.11.8.16,200,527
2024-05-13 12:00:00,user2,Server overload,ERROR,136.231.106.53,500,476
2024-05-13 13:00:00,user3,File downloaded,INFO,60.250.117.95,500,935
2024-05-13 14:00:00,user1,Invalid request,ERROR,177.204.16.147,500,573
2024-05-13 15:00:00,user5,Login successful,ERROR,110.114.65.7,404,433
2024-05-13 16:00:00,user2,Failed login attempt,INFO,18.27.2.115,500,488
2024-05-13 17:00:00,user3,Network timeout,WARNING,157.154.195.19,404,729
2024-05-13 18:00:00,user4,Login successful,ERROR,11.172.165.223,404,288
2024-05-13 19:00:00,user4,Network timeout,INFO,182.104.94.234,200,844
2024-05-13 20:00:00,user1,Invalid request,INFO,14.129.68.39,404,327
2024-05-13 21:00:00,user2,System error,INFO,162.115.242.111,200,142
2024-05-13 22:00:00,user4,Failed login attempt,WARNING,24.106.196.150,500,390
2024-05-13 23:00:00,user2,Database connection error,ERROR,183.34.143.45,500,863
2024-05-14 00:00:00,user5,Access denied,WARNING,18.81.188.92,200,125
2024-05-14 01:00:00,user5,File downloaded,ERROR,7.100.130.244,500,87
2024-05-14 02:00:00,user4,System error,INFO,49.169.114.105,500,824
2024-05-14 03:00:00,user1,Access denied,INFO,115.15.39.64,200,585
2024-05-14 04:00:00,user2,Network timeout,ERROR,107.51.55.68,200,182
2024-05-14 05:00:00,user5,Access denied,WARNING,63.239.37.138,200,845
2024-05-14 06:00:00,user4,Login successful,ERROR,117.118.131.178,200,573
2024-05-14 07:00:00,user3,System error,INFO,4.237.181.202,200,631
2024-05-14 08:00:00,user4,Access denied,WARNING,117.194.241.6,500,327
2024-05-14 09:00:00,user5,Database connection error,WARNING,64.184.177.152,404,814
2024-05-14 10:00:00,user4,Permission denied,WARNING,171.213.50.83,200,531
2024-05-14 11:00:00,user3,Server overload,ERROR,57.72.52.19,500,162
2024-05-14 12:00:00,user3,Invalid request,WARNING,207.229.36.218,500,732
2024-05-14 13:00:00,user4,System error,ERROR,115.31.56.124,500,798
2024-05-14 14:00:00,user2,Access denied,ERROR,197.46.109.255,500,251
2024-05-14 15:00:00,user3,System error,ERROR,76.168.168.43,404,843
2024-05-14 16:00:00,user4,Server overload,INFO,162.163.86.205,404,799
2024-05-14 17:00:00,user2,Database connection error,WARNING,163.123.21.126,404,857
2024-05-14 18:00:00,user4,Access denied,WARNING,181.53.238.253,500,462
2024-05-14 19:00:00,user5,System error,INFO,235.7.220.239,500,278
2024-05-14 20:00:00,user1,Failed login attempt,INFO,127.1.234.199,500,84
2024-05-14 21:00:00,user4,Login successful,ERROR,112.177.10.218,500,875
2024-05-14 22:00:00,user5,Login successful,INFO,202.113.103.73,200,108
2024-05-14 23:00:00,user5,Login successful,ERROR,234.136.175.232,200,850
2024-05-15 00:00:00,user3,Network timeout,WARNING,19.172.5.205,500,115
2024-05-15 01:00:00,user4,Failed login attempt,WARNING,202.165.85.54,500,80
2024-05-15 02:00:00,user2,File downloaded,ERROR,181.242.20.227,200,88
2024-05-15 03:00:00,user4,Failed login attempt,INFO,72.135.23.94,200,648
2024-05-15 04:00:00,user3,Access denied,WARNING,40.204.32.12,404,535
2024-05-15 05:00:00,user2,Permission denied,ERROR,191.97.216.8,200,548
2024-05-15 06:00:00,user3,Failed login attempt,INFO,25.232.26.98,200,703
2024-05-15 07:00:00,user4,Database connection error,ERROR,170.43.226.221,404,997
2024-05-15 08:00:00,user1,File downloaded,WARNING,80.18.166.241,404,589
2024-05-15 09:00:00,user1,Failed login attempt,WARNING,5.38.13.131,200,299
2024-05-15 10:00:00,user5,Invalid request,WARNING,224.165.222.243,404,363
2024-05-15 11:00:00,user1,Login successful,ERROR,77.246.44.7,200,62
2024-05-15 12:00:00,user4,Permission denied,ERROR,253.57.63.144,500,607
2024-05-15 13:00:00,user3,Server overload,WARNING,212.174.74.249,500,341
2024-05-15 14:00:00,user5,Failed login attempt,WARNING,135.78.136.173,500,237
2024-05-15 15:00:00,user5,Invalid request,WARNING,11.239.191.48,404,563
2024-05-15 16:00:00,user3,Access denied,ERROR,240.155.199.201,404,970
2024-05-15 17:00:00,user3,File downloaded,ERROR,74.89.218.81,500,142
2024-05-15 18:00:00,user5,System error,WARNING,223.40.68.212,404,928
2024-05-15 19:00:00,user4,Permission denied,WARNING,139.88.61.146,500,860
2024-05-15 20:00:00,user3,Network timeout,INFO,171.250.38.26,404,848
2024-05-15 21:00:00,user5,Failed login attempt,ERROR,154.118.45.209,404,846
2024-05-15 22:00:00,user1,Access denied,ERROR,156.31.136.214,200,621
2024-05-15 23:00:00,user5,System error,WARNING,25.245.154.89,200,190
2024-05-16 00:00:00,user4,Failed login attempt,INFO,129.208.246.66,200,676
2024-05-16 01:00:00,user4,Server overload,WARNING,136.253.158.242,200,562
2024-05-16 02:00:00,user2,Permission denied,INFO,150.136.210.53,200,378
2024-05-16 03:00:00,user5,Access denied,WARNING,221.46.135.40,200,450
2024-05-16 04:00:00,user3,Failed login attempt,INFO,68.250.32.108,404,704
2024-05-16 05:00:00,user2,Permission denied,ERROR,205.43.236.244,404,853
2024-05-16 06:00:00,user5,Network timeout,ERROR,197.64.101.202,500,637
2024-05-16 07:00:00,user1,Login successful,INFO,183.249.211.127,500,942
2024-05-16 08:00:00,user2,Permission denied,ERROR,15.156.235.6,500,752
2024-05-16 09:00:00,user3,File downloaded,WARNING,10.154.40.18,200,692
2024-05-16 10:00:00,user3,Failed login attempt,WARNING,219.81.24.70,200,559
2024-05-16 11:00:00,user4,Login successful,WARNING,251.17.41.105,500,410
2024-05-16 12:00:00,user4,Network timeout,WARNING,129.42.65.83,500,750
2024-05-16 13:00:00,user5,Permission denied,WARNING,209.110.161.111,404,172
2024-05-16 14:00:00,user5,Failed login attempt,INFO,114.105.177.163,200,209
2024-05-16 15:00:00,user2,Permission denied,WARNING,155.147.176.131,200,538
2024-05-16 16:00:00,user3,Database connection error,WARNING,151.211.132.158,404,123
2024-05-16 17:00:00,user5,Database connection error,ERROR,135.171.70.36,200,941
2024-05-16 18:00:00,user2,Invalid request,WARNING,252.242.26.76,404,942
2024-05-16 19:00:00,user1,Failed login attempt,INFO,77.127.137.233,404,724
2024-05-16 20:00:00,user1,Permission denied,ERROR,10.218.51.5,500,140
2024-05-16 21:00:00,user4,Access denied,WARNING,185.110.49.84,404,413
